Time,main.q1_base,main.q1_collector,main.v_in
3.918497e-03,-1.241633e+00,-9.818369e-01,-1.040876e+00
3.928497e-03,-1.241692e+00,-1.063154e+00,-1.039800e+00
3.938497e-03,-1.241713e+00,-1.147894e+00,-1.038686e+00
3.948497e-03,-1.241702e+00,-1.235555e+00,-1.037538e+00
3.958497e-03,-1.241663e+00,-1.325617e+00,-1.036360e+00
3.968497e-03,-1.241601e+00,-1.417555e+00,-1.035157e+00
3.978497e-03,-1.241520e+00,-1.510840e+00,-1.033933e+00
3.988497e-03,-1.241426e+00,-1.604938e+00,-1.032694e+00
3.998497e-03,-1.241324e+00,-1.699317e+00,-1.031444e+00
4.008497e-03,-1.241218e+00,-1.793447e+00,-1.030189e+00
4.018497e-03,-1.241113e+00,-1.886801e+00,-1.028933e+00
4.028497e-03,-1.241015e+00,-1.978859e+00,-1.027681e+00
4.038497e-03,-1.240927e+00,-2.069110e+00,-1.026438e+00
4.048497e-03,-1.240856e+00,-2.157053e+00,-1.025209e+00
4.058497e-03,-1.240805e+00,-2.242199e+00,-1.024000e+00
4.068497e-03,-1.240780e+00,-2.324073e+00,-1.022813e+00
4.078497e-03,-1.240784e+00,-2.402216e+00,-1.021656e+00
4.088497e-03,-1.240823e+00,-2.476187e+00,-1.020531e+00
4.098497e-03,-1.240900e+00,-2.545563e+00,-1.019443e+00
4.108497e-03,-1.241019e+00,-2.609943e+00,-1.018398e+00
4.118497e-03,-1.241185e+00,-2.668949e+00,-1.017398e+00
4.128497e-03,-1.241401e+00,-2.722223e+00,-1.016447e+00
4.138497e-03,-1.241670e+00,-2.769435e+00,-1.015551e+00
4.148497e-03,-1.241996e+00,-2.810279e+00,-1.014711e+00
4.158497e-03,-1.242382e+00,-2.844479e+00,-1.013931e+00
4.168497e-03,-1.242830e+00,-2.871782e+00,-1.013215e+00
4.178497e-03,-1.243343e+00,-2.891967e+00,-1.012566e+00
4.188497e-03,-1.243924e+00,-2.904843e+00,-1.011985e+00
4.198497e-03,-1.244574e+00,-2.910247e+00,-1.011475e+00
4.208497e-03,-1.245294e+00,-2.908048e+00,-1.011038e+00
4.218497e-03,-1.246087e+00,-2.898147e+00,-1.010676e+00
4.228497e-03,-1.246952e+00,-2.880474e+00,-1.010391e+00
4.238497e-03,-1.247892e+00,-2.854993e+00,-1.010182e+00
4.248497e-03,-1.248906e+00,-2.821700e+00,-1.010052e+00
4.258497e-03,-1.249995e+00,-2.780623e+00,-1.010001e+00
4.268497e-03,-1.251158e+00,-2.731819e+00,-1.010028e+00
4.278497e-03,-1.252394e+00,-2.675382e+00,-1.010135e+00
4.288497e-03,-1.253704e+00,-2.611435e+00,-1.010320e+00
4.298497e-03,-1.255086e+00,-2.540132e+00,-1.010582e+00
4.308497e-03,-1.256538e+00,-2.461658e+00,-1.010921e+00
4.318497e-03,-1.258059e+00,-2.376231e+00,-1.011336e+00
4.328497e-03,-1.259647e+00,-2.284095e+00,-1.011824e+00
4.338497e-03,-1.261299e+00,-2.185525e+00,-1.012384e+00
4.348497e-03,-1.263013e+00,-2.080825e+00,-1.013013e+00
4.358497e-03,-1.264786e+00,-1.970325e+00,-1.013709e+00
4.368497e-03,-1.266616e+00,-1.854380e+00,-1.014470e+00
4.378497e-03,-1.268498e+00,-1.733374e+00,-1.015292e+00
4.388497e-03,-1.270429e+00,-1.607710e+00,-1.016172e+00
4.398497e-03,-1.272406e+00,-1.477820e+00,-1.017107e+00
4.408497e-03,-1.274424e+00,-1.344154e+00,-1.018092e+00
4.418497e-03,-1.276479e+00,-1.207189e+00,-1.019124e+00
4.428497e-03,-1.278568e+00,-1.067427e+00,-1.020200e+00
4.438497e-03,-1.280684e+00,-9.254142e-01,-1.021314e+00
4.448497e-03,-1.282824e+00,-7.824907e-01,-1.022462e+00
4.458497e-03,-1.284948e+00,-6.798532e-01,-1.023640e+00
4.468497e-03,-1.286988e+00,-6.485355e-01,-1.024843e+00
4.478497e-03,-1.288908e+00,-6.358239e-01,-1.026067e+00
4.488497e-03,-1.290698e+00,-6.288138e-01,-1.027306e+00
4.498497e-03,-1.292362e+00,-6.243444e-01,-1.028556e+00
4.508497e-03,-1.293908e+00,-6.215869e-01,-1.029811e+00
4.518497e-03,-1.295344e+00,-6.197898e-01,-1.031067e+00
4.528497e-03,-1.296682e+00,-6.186604e-01,-1.032319e+00
4.538497e-03,-1.297930e+00,-6.180135e-01,-1.033562e+00
4.548497e-03,-1.299098e+00,-6.177300e-01,-1.034791e+00
4.558497e-03,-1.300191e+00,-6.177281e-01,-1.036000e+00
4.568497e-03,-1.301218e+00,-6.179529e-01,-1.037187e+00
4.578497e-03,-1.302184e+00,-6.183662e-01,-1.038344e+00
4.588497e-03,-1.303094e+00,-6.189401e-01,-1.039469e+00
4.598497e-03,-1.303952e+00,-6.196548e-01,-1.040557e+00
4.608497e-03,-1.304763e+00,-6.204964e-01,-1.041602e+00
4.618497e-03,-1.305529e+00,-6.214554e-01,-1.042602e+00
4.628497e-03,-1.306255e+00,-6.225262e-01,-1.043553e+00
4.638497e-03,-1.306942e+00,-6.237057e-01,-1.044449e+00
4.648497e-03,-1.307593e+00,-6.249938e-01,-1.045289e+00
4.658497e-03,-1.308211e+00,-6.263924e-01,-1.046069e+00
4.668497e-03,-1.308796e+00,-6.279059e-01,-1.046785e+00
4.678497e-03,-1.309352e+00,-6.295418e-01,-1.047434e+00
4.688497e-03,-1.309880e+00,-6.313085e-01,-1.048015e+00
4.698497e-03,-1.310382e+00,-6.332187e-01,-1.048525e+00
4.708497e-03,-1.310859e+00,-6.352884e-01,-1.048962e+00
4.718497e-03,-1.311313e+00,-6.375379e-01,-1.049324e+00
4.728497e-03,-1.311745e+00,-6.399936e-01,-1.049609e+00
4.738497e-03,-1.312157e+00,-6.426893e-01,-1.049818e+00
4.748497e-03,-1.312551e+00,-6.456607e-01,-1.049948e+00
4.758497e-03,-1.312927e+00,-6.489811e-01,-1.049999e+00
4.768497e-03,-1.313287e+00,-6.527257e-01,-1.049972e+00
4.778497e-03,-1.313633e+00,-6.570099e-01,-1.049865e+00
4.788497e-03,-1.313965e+00,-6.620489e-01,-1.049680e+00
4.798497e-03,-1.314284e+00,-6.680497e-01,-1.049418e+00
4.808497e-03,-1.314591e+00,-6.754987e-01,-1.049079e+00
4.818497e-03,-1.314887e+00,-6.852411e-01,-1.048664e+00
4.828497e-03,-1.315168e+00,-6.991885e-01,-1.048176e+00
4.838497e-03,-1.315430e+00,-7.215980e-01,-1.047616e+00
4.848497e-03,-1.315661e+00,-7.615291e-01,-1.046987e+00
4.858497e-03,-1.315843e+00,-8.213418e-01,-1.046291e+00
4.868497e-03,-1.315970e+00,-8.912166e-01,-1.045530e+00
4.878497e-03,-1.316040e+00,-9.672356e-01,-1.044708e+00
4.888497e-03,-1.316054e+00,-1.048741e+00,-1.043828e+00
4.898497e-03,-1.316015e+00,-1.135316e+00,-1.042893e+00
4.908497e-03,-1.315928e+00,-1.226534e+00,-1.041908e+00
4.918497e-03,-1.315796e+00,-1.321933e+00,-1.040876e+00
4.928497e-03,-1.315624e+00,-1.421032e+00,-1.039800e+00
4.938497e-03,-1.315415e+00,-1.523332e+00,-1.038686e+00
4.948497e-03,-1.315175e+00,-1.628323e+00,-1.037538e+00
4.958497e-03,-1.314908e+00,-1.735489e+00,-1.036360e+00
4.968497e-03,-1.314620e+00,-1.844306e+00,-1.035157e+00
4.978497e-03,-1.314313e+00,-1.954245e+00,-1.033933e+00
4.988497e-03,-1.313995e+00,-2.064777e+00,-1.032694e+00
4.998497e-03,-1.313668e+00,-2.175372e+00,-1.031444e+00
5.008497e-03,-1.313340e+00,-2.285503e+00,-1.030189e+00
5.018497e-03,-1.313013e+00,-2.394648e+00,-1.028933e+00
5.028497e-03,-1.312694e+00,-2.502291e+00,-1.027681e+00
5.038497e-03,-1.312387e+00,-2.607924e+00,-1.026438e+00
5.048497e-03,-1.312096e+00,-2.711049e+00,-1.025209e+00
5.058497e-03,-1.311827e+00,-2.811183e+00,-1.024000e+00
5.068497e-03,-1.311585e+00,-2.907855e+00,-1.022813e+00
5.078497e-03,-1.311373e+00,-3.000611e+00,-1.021656e+00
5.088497e-03,-1.311196e+00,-3.089013e+00,-1.020531e+00
5.098497e-03,-1.311059e+00,-3.172646e+00,-1.019443e+00
5.108497e-03,-1.310965e+00,-3.251111e+00,-1.018398e+00
5.118497e-03,-1.310918e+00,-3.324036e+00,-1.017398e+00
5.128497e-03,-1.310922e+00,-3.391068e+00,-1.016447e+00
5.138497e-03,-1.310981e+00,-3.451882e+00,-1.015551e+00
5.148497e-03,-1.311097e+00,-3.506177e+00,-1.014711e+00
5.158497e-03,-1.311273e+00,-3.553680e+00,-1.013931e+00
5.168497e-03,-1.311514e+00,-3.594145e+00,-1.013215e+00
5.178497e-03,-1.311820e+00,-3.627354e+00,-1.012566e+00
5.188497e-03,-1.312194e+00,-3.653120e+00,-1.011985e+00
5.198497e-03,-1.312638e+00,-3.671283e+00,-1.011475e+00
5.208497e-03,-1.313154e+00,-3.681717e+00,-1.011038e+00
5.218497e-03,-1.313743e+00,-3.684324e+00,-1.010676e+00
5.228497e-03,-1.314406e+00,-3.679037e+00,-1.010391e+00
5.238497e-03,-1.315143e+00,-3.665823e+00,-1.010182e+00
5.248497e-03,-1.315957e+00,-3.644678e+00,-1.010052e+00
5.258497e-03,-1.316845e+00,-3.615630e+00,-1.010001e+00
5.268497e-03,-1.317809e+00,-3.578739e+00,-1.010028e+00
5.278497e-03,-1.318847e+00,-3.534096e+00,-1.010135e+00
5.288497e-03,-1.319960e+00,-3.481824e+00,-1.010320e+00
5.298497e-03,-1.321145e+00,-3.422077e+00,-1.010582e+00
5.308497e-03,-1.322402e+00,-3.355037e+00,-1.010921e+00
5.318497e-03,-1.323728e+00,-3.280918e+00,-1.011336e+00
5.328497e-03,-1.325123e+00,-3.199964e+00,-1.011824e+00
5.338497e-03,-1.326582e+00,-3.112444e+00,-1.012384e+00
5.348497e-03,-1.328105e+00,-3.018658e+00,-1.013013e+00
5.358497e-03,-1.329688e+00,-2.918931e+00,-1.013709e+00
5.368497e-03,-1.331328e+00,-2.813613e+00,-1.014470e+00
5.378497e-03,-1.333021e+00,-2.703081e+00,-1.015292e+00
5.388497e-03,-1.334765e+00,-2.587731e+00,-1.016172e+00
5.398497e-03,-1.336556e+00,-2.467983e+00,-1.017107e+00
5.408497e-03,-1.338389e+00,-2.344277e+00,-1.018092e+00
5.418497e-03,-1.340261e+00,-2.217070e+00,-1.019124e+00
5.428497e-03,-1.342166e+00,-2.086836e+00,-1.020200e+00
5.438497e-03,-1.344102e+00,-1.954066e+00,-1.021314e+00
5.448497e-03,-1.346062e+00,-1.819261e+00,-1.022462e+00
5.458497e-03,-1.348044e+00,-1.682936e+00,-1.023640e+00
5.468497e-03,-1.350041e+00,-1.545613e+00,-1.024843e+00
5.478497e-03,-1.352048e+00,-1.407827e+00,-1.026067e+00
5.488497e-03,-1.354062e+00,-1.270117e+00,-1.027306e+00
5.498497e-03,-1.356077e+00,-1.133034e+00,-1.028556e+00
5.508497e-03,-1.358087e+00,-9.971513e-01,-1.029811e+00
5.518497e-03,-1.360088e+00,-8.636959e-01,-1.031067e+00
5.528497e-03,-1.362049e+00,-7.640803e-01,-1.032319e+00
5.538497e-03,-1.363908e+00,-7.309157e-01,-1.033562e+00
5.548497e-03,-1.365636e+00,-7.174236e-01,-1.034791e+00
5.558497e-03,-1.367224e+00,-7.101533e-01,-1.036000e+00
5.568497e-03,-1.368677e+00,-7.058562e-01,-1.037187e+00
5.578497e-03,-1.370005e+00,-7.031622e-01,-1.038344e+00
5.588497e-03,-1.371219e+00,-7.015390e-01,-1.039469e+00
5.598497e-03,-1.372330e+00,-7.006360e-01,-1.040557e+00
5.608497e-03,-1.373349e+00,-7.002634e-01,-1.041602e+00
5.618497e-03,-1.374284e+00,-7.002988e-01,-1.042602e+00
5.628497e-03,-1.375145e+00,-7.006651e-01,-1.043553e+00
5.638497e-03,-1.375939e+00,-7.013108e-01,-1.044449e+00
5.648497e-03,-1.376673e+00,-7.022023e-01,-1.045289e+00
5.658497e-03,-1.377352e+00,-7.033190e-01,-1.046069e+00
5.668497e-03,-1.377982e+00,-7.046504e-01,-1.046785e+00
5.678497e-03,-1.378567e+00,-7.061942e-01,-1.047434e+00
5.688497e-03,-1.379111e+00,-7.079571e-01,-1.048015e+00
5.698497e-03,-1.379618e+00,-7.099511e-01,-1.048525e+00
5.708497e-03,-1.380090e+00,-7.121985e-01,-1.048962e+00
5.718497e-03,-1.380532e+00,-7.147316e-01,-1.049324e+00
5.728497e-03,-1.380945e+00,-7.175968e-01,-1.049609e+00
5.738497e-03,-1.381331e+00,-7.208590e-01,-1.049818e+00
5.748497e-03,-1.381694e+00,-7.246120e-01,-1.049948e+00
5.758497e-03,-1.382034e+00,-7.289934e-01,-1.049999e+00
5.768497e-03,-1.382354e+00,-7.342150e-01,-1.049972e+00
5.778497e-03,-1.382655e+00,-7.406217e-01,-1.049865e+00
5.788497e-03,-1.382937e+00,-7.488193e-01,-1.049680e+00
5.798497e-03,-1.383200e+00,-7.600783e-01,-1.049418e+00
5.808497e-03,-1.383441e+00,-7.770803e-01,-1.049079e+00
5.818497e-03,-1.383653e+00,-8.064187e-01,-1.048664e+00
5.828497e-03,-1.383819e+00,-8.568851e-01,-1.048176e+00
5.838497e-03,-1.383925e+00,-9.230862e-01,-1.047616e+00
5.848497e-03,-1.383968e+00,-9.973221e-01,-1.046987e+00
5.858497e-03,-1.383948e+00,-1.078050e+00,-1.046291e+00
5.868497e-03,-1.383866e+00,-1.164862e+00,-1.045530e+00
5.878497e-03,-1.383724e+00,-1.257397e+00,-1.044708e+00
5.888497e-03,-1.383528e+00,-1.355259e+00,-1.043828e+00
5.898497e-03,-1.383279e+00,-1.458017e+00,-1.042893e+00
5.908497e-03,-1.382983e+00,-1.565219e+00,-1.041908e+00
5.918497e-03,-1.382643e+00,-1.676395e+00,-1.040876e+00
5.928497e-03,-1.382263e+00,-1.791059e+00,-1.039800e+00
5.938497e-03,-1.381849e+00,-1.908715e+00,-1.038686e+00
5.948497e-03,-1.381403e+00,-2.028856e+00,-1.037538e+00
5.958497e-03,-1.380932e+00,-2.150965e+00,-1.036360e+00
5.968497e-03,-1.380439e+00,-2.274522e+00,-1.035157e+00
5.978497e-03,-1.379930e+00,-2.399000e+00,-1.033933e+00
5.988497e-03,-1.379409e+00,-2.523874e+00,-1.032694e+00
5.998497e-03,-1.378882e+00,-2.648616e+00,-1.031444e+00
6.008497e-03,-1.378353e+00,-2.772702e+00,-1.030189e+00
6.018497e-03,-1.377827e+00,-2.895614e+00,-1.028933e+00
6.028497e-03,-1.377309e+00,-3.016839e+00,-1.027681e+00
6.038497e-03,-1.376804e+00,-3.135872e+00,-1.026438e+00
6.048497e-03,-1.376317e+00,-3.252221e+00,-1.025209e+00
6.058497e-03,-1.375852e+00,-3.365406e+00,-1.024000e+00
6.068497e-03,-1.375414e+00,-3.474961e+00,-1.022813e+00
6.078497e-03,-1.375008e+00,-3.580435e+00,-1.021656e+00
6.088497e-03,-1.374637e+00,-3.681397e+00,-1.020531e+00
6.098497e-03,-1.374307e+00,-3.777436e+00,-1.019443e+00
6.108497e-03,-1.374021e+00,-3.868158e+00,-1.018398e+00
6.118497e-03,-1.373782e+00,-3.953195e+00,-1.017398e+00
6.128497e-03,-1.373596e+00,-4.032201e+00,-1.016447e+00
6.138497e-03,-1.373465e+00,-4.104855e+00,-1.015551e+00
6.148497e-03,-1.373392e+00,-4.170861e+00,-1.014711e+00
6.158497e-03,-1.373380e+00,-4.229951e+00,-1.013931e+00
6.168497e-03,-1.373433e+00,-4.281884e+00,-1.013215e+00
6.178497e-03,-1.373552e+00,-4.326447e+00,-1.012566e+00
6.188497e-03,-1.373740e+00,-4.363456e+00,-1.011985e+00
6.198497e-03,-1.373999e+00,-4.392757e+00,-1.011475e+00
6.208497e-03,-1.374331e+00,-4.414225e+00,-1.011038e+00
6.218497e-03,-1.374736e+00,-4.427767e+00,-1.010676e+00
6.228497e-03,-1.375216e+00,-4.433319e+00,-1.010391e+00
6.238497e-03,-1.375772e+00,-4.430848e+00,-1.010182e+00
6.248497e-03,-1.376404e+00,-4.420354e+00,-1.010052e+00
6.258497e-03,-1.377112e+00,-4.401866e+00,-1.010001e+00
6.268497e-03,-1.377896e+00,-4.375445e+00,-1.010028e+00
6.278497e-03,-1.378755e+00,-4.341181e+00,-1.010135e+00
6.288497e-03,-1.379690e+00,-4.299198e+00,-1.010320e+00
6.298497e-03,-1.380698e+00,-4.249648e+00,-1.010582e+00
6.308497e-03,-1.381778e+00,-4.192712e+00,-1.010921e+00
6.318497e-03,-1.382929e+00,-4.128602e+00,-1.011336e+00
6.328497e-03,-1.384148e+00,-4.057560e+00,-1.011824e+00
6.338497e-03,-1.385434e+00,-3.979852e+00,-1.012384e+00
6.348497e-03,-1.386784e+00,-3.895775e+00,-1.013013e+00
6.358497e-03,-1.388194e+00,-3.805650e+00,-1.013709e+00
6.368497e-03,-1.389663e+00,-3.709825e+00,-1.014470e+00
6.378497e-03,-1.391186e+00,-3.608669e+00,-1.015292e+00
6.388497e-03,-1.392760e+00,-3.502576e+00,-1.016172e+00
6.398497e-03,-1.394382e+00,-3.391962e+00,-1.017107e+00
6.408497e-03,-1.396047e+00,-3.277261e+00,-1.018092e+00
6.418497e-03,-1.397751e+00,-3.158925e+00,-1.019124e+00
6.428497e-03,-1.399491e+00,-3.037424e+00,-1.020200e+00
6.438497e-03,-1.401261e+00,-2.913241e+00,-1.021314e+00
6.448497e-03,-1.403058e+00,-2.786872e+00,-1.022462e+00
6.458497e-03,-1.404876e+00,-2.658825e+00,-1.023640e+00
6.468497e-03,-1.406710e+00,-2.529615e+00,-1.024843e+00
6.478497e-03,-1.408557e+00,-2.399765e+00,-1.026067e+00
6.488497e-03,-1.410410e+00,-2.269800e+00,-1.027306e+00
6.498497e-03,-1.412266e+00,-2.140250e+00,-1.028556e+00
6.508497e-03,-1.414119e+00,-2.011643e+00,-1.029811e+00
6.518497e-03,-1.415964e+00,-1.884506e+00,-1.031067e+00
6.528497e-03,-1.417796e+00,-1.759359e+00,-1.032319e+00
6.538497e-03,-1.419611e+00,-1.636720e+00,-1.033562e+00
6.548497e-03,-1.421403e+00,-1.517094e+00,-1.034791e+00
6.558497e-03,-1.423168e+00,-1.400978e+00,-1.036000e+00
6.568497e-03,-1.424901e+00,-1.288855e+00,-1.037187e+00
6.578497e-03,-1.426598e+00,-1.181196e+00,-1.038344e+00
6.588497e-03,-1.428254e+00,-1.078461e+00,-1.039469e+00
6.598497e-03,-1.429866e+00,-9.811837e-01,-1.040557e+00
6.608497e-03,-1.431425e+00,-8.928105e-01,-1.041602e+00
6.618497e-03,-1.432909e+00,-8.359129e-01,-1.042602e+00
6.628497e-03,-1.434288e+00,-8.120310e-01,-1.043553e+00
6.638497e-03,-1.435548e+00,-8.007830e-01,-1.044449e+00
6.648497e-03,-1.436690e+00,-7.945913e-01,-1.045289e+00
6.658497e-03,-1.437719e+00,-7.911326e-01,-1.046069e+00
6.668497e-03,-1.438646e+00,-7.893885e-01,-1.046785e+00
6.678497e-03,-1.439479e+00,-7.888081e-01,-1.047434e+00
6.688497e-03,-1.440229e+00,-7.891254e-01,-1.048015e+00
6.698497e-03,-1.440905e+00,-7.902088e-01,-1.048525e+00
6.708497e-03,-1.441514e+00,-7.920010e-01,-1.048962e+00
6.718497e-03,-1.442063e+00,-7.945105e-01,-1.049324e+00
6.728497e-03,-1.442560e+00,-7.978108e-01,-1.049609e+00
6.738497e-03,-1.443009e+00,-8.020818e-01,-1.049818e+00
6.748497e-03,-1.443415e+00,-8.075874e-01,-1.049948e+00
6.758497e-03,-1.443781e+00,-8.148673e-01,-1.049999e+00
6.768497e-03,-1.444110e+00,-8.249438e-01,-1.049972e+00
6.778497e-03,-1.444402e+00,-8.401478e-01,-1.049865e+00
6.788497e-03,-1.444652e+00,-8.654434e-01,-1.049680e+00
6.798497e-03,-1.444848e+00,-9.081597e-01,-1.049418e+00
6.808497e-03,-1.444980e+00,-9.667600e-01,-1.049079e+00
6.818497e-03,-1.445042e+00,-1.034665e+00,-1.048664e+00
6.828497e-03,-1.445034e+00,-1.109946e+00,-1.048176e+00
6.838497e-03,-1.444957e+00,-1.192176e+00,-1.047616e+00
6.848497e-03,-1.444812e+00,-1.281047e+00,-1.046987e+00
6.858497e-03,-1.444603e+00,-1.376233e+00,-1.046291e+00
6.868497e-03,-1.444333e+00,-1.477368e+00,-1.045530e+00
6.878497e-03,-1.444004e+00,-1.584063e+00,-1.044708e+00
6.888497e-03,-1.443621e+00,-1.695900e+00,-1.043828e+00
6.898497e-03,-1.443186e+00,-1.812447e+00,-1.042893e+00
6.908497e-03,-1.442705e+00,-1.933248e+00,-1.041908e+00
6.918497e-03,-1.442180e+00,-2.057836e+00,-1.040876e+00
6.928497e-03,-1.441617e+00,-2.185726e+00,-1.039800e+00
6.938497e-03,-1.441020e+00,-2.316422e+00,-1.038686e+00
6.948497e-03,-1.440392e+00,-2.449420e+00,-1.037538e+00
6.958497e-03,-1.439740e+00,-2.584206e+00,-1.036360e+00
6.968497e-03,-1.439066e+00,-2.720260e+00,-1.035157e+00
6.978497e-03,-1.438378e+00,-2.857060e+00,-1.033933e+00
6.988497e-03,-1.437678e+00,-2.994080e+00,-1.032694e+00
6.998497e-03,-1.436973e+00,-3.130798e+00,-1.031444e+00
7.008497e-03,-1.436266e+00,-3.266692e+00,-1.030189e+00
7.018497e-03,-1.435563e+00,-3.401246e+00,-1.028933e+00
7.028497e-03,-1.434869e+00,-3.533951e+00,-1.027681e+00
7.038497e-03,-1.434189e+00,-3.664307e+00,-1.026438e+00
7.048497e-03,-1.433527e+00,-3.791825e+00,-1.025209e+00
7.058497e-03,-1.432888e+00,-3.916029e+00,-1.024000e+00
7.068497e-03,-1.432277e+00,-4.036456e+00,-1.022813e+00
7.078497e-03,-1.431698e+00,-4.152663e+00,-1.021656e+00
7.088497e-03,-1.431155e+00,-4.264222e+00,-1.020531e+00
7.098497e-03,-1.430654e+00,-4.370725e+00,-1.019443e+00
7.108497e-03,-1.430197e+00,-4.471786e+00,-1.018398e+00
7.118497e-03,-1.429788e+00,-4.567040e+00,-1.017398e+00
7.128497e-03,-1.429433e+00,-4.656148e+00,-1.016447e+00
7.138497e-03,-1.429133e+00,-4.738793e+00,-1.015551e+00
7.148497e-03,-1.428892e+00,-4.814685e+00,-1.014711e+00
7.158497e-03,-1.428713e+00,-4.883561e+00,-1.013931e+00
7.168497e-03,-1.428599e+00,-4.945184e+00,-1.013215e+00
7.178497e-03,-1.428552e+00,-4.999346e+00,-1.012566e+00
7.188497e-03,-1.428575e+00,-5.045868e+00,-1.011985e+00
7.198497e-03,-1.428669e+00,-5.084599e+00,-1.011475e+00
7.208497e-03,-1.428837e+00,-5.115420e+00,-1.011038e+00
7.218497e-03,-1.429079e+00,-5.138239e+00,-1.010676e+00
7.228497e-03,-1.429396e+00,-5.152997e+00,-1.010391e+00
7.238497e-03,-1.429790e+00,-5.159662e+00,-1.010182e+00
7.248497e-03,-1.430260e+00,-5.158237e+00,-1.010052e+00
7.258497e-03,-1.430808e+00,-5.148752e+00,-1.010001e+00
7.268497e-03,-1.431432e+00,-5.131269e+00,-1.010028e+00
7.278497e-03,-1.432132e+00,-5.105880e+00,-1.010135e+00
7.288497e-03,-1.432908e+00,-5.072705e+00,-1.010320e+00
7.298497e-03,-1.433758e+00,-5.031899e+00,-1.010582e+00
7.308497e-03,-1.434681e+00,-4.983640e+00,-1.010921e+00
7.318497e-03,-1.435676e+00,-4.928140e+00,-1.011336e+00
7.328497e-03,-1.436739e+00,-4.865636e+00,-1.011824e+00
7.338497e-03,-1.437870e+00,-4.796394e+00,-1.012384e+00
7.348497e-03,-1.439065e+00,-4.720706e+00,-1.013013e+00
7.358497e-03,-1.440322e+00,-4.638892e+00,-1.013709e+00
7.368497e-03,-1.441638e+00,-4.551294e+00,-1.014470e+00
7.378497e-03,-1.443009e+00,-4.458278e+00,-1.015292e+00
7.388497e-03,-1.444432e+00,-4.360236e+00,-1.016172e+00
7.398497e-03,-1.445903e+00,-4.257576e+00,-1.017107e+00
7.408497e-03,-1.447418e+00,-4.150730e+00,-1.018092e+00
7.418497e-03,-1.448973e+00,-4.040145e+00,-1.019124e+00
7.428497e-03,-1.450565e+00,-3.926287e+00,-1.020200e+00
7.438497e-03,-1.452187e+00,-3.809635e+00,-1.021314e+00
7.448497e-03,-1.453837e+00,-3.690681e+00,-1.022462e+00
7.458497e-03,-1.455509e+00,-3.569928e+00,-1.023640e+00
7.468497e-03,-1.457198e+00,-3.447889e+00,-1.024843e+00
7.478497e-03,-1.458900e+00,-3.325080e+00,-1.026067e+00
7.488497e-03,-1.460610e+00,-3.202027e+00,-1.027306e+00
7.498497e-03,-1.462323e+00,-3.079253e+00,-1.028556e+00
7.508497e-03,-1.464034e+00,-2.957285e+00,-1.029811e+00
7.518497e-03,-1.465737e+00,-2.836646e+00,-1.031067e+00
7.528497e-03,-1.467429e+00,-2.717855e+00,-1.032319e+00
7.538497e-03,-1.469104e+00,-2.601425e+00,-1.033562e+00
7.548497e-03,-1.470757e+00,-2.487860e+00,-1.034791e+00
7.558497e-03,-1.472384e+00,-2.377652e+00,-1.036000e+00
7.568497e-03,-1.473980e+00,-2.271281e+00,-1.037187e+00
7.578497e-03,-1.475541e+00,-2.169212e+00,-1.038344e+00
7.588497e-03,-1.477062e+00,-2.071891e+00,-1.039469e+00
7.598497e-03,-1.478539e+00,-1.979749e+00,-1.040557e+00
7.608497e-03,-1.479968e+00,-1.893190e+00,-1.041602e+00
7.618497e-03,-1.481345e+00,-1.812602e+00,-1.042602e+00
7.628497e-03,-1.482666e+00,-1.738343e+00,-1.043553e+00
7.638497e-03,-1.483929e+00,-1.670749e+00,-1.044449e+00
7.648497e-03,-1.485129e+00,-1.610128e+00,-1.045289e+00
7.658497e-03,-1.486264e+00,-1.556760e+00,-1.046069e+00
7.668497e-03,-1.487332e+00,-1.510894e+00,-1.046785e+00
7.678497e-03,-1.488329e+00,-1.472751e+00,-1.047434e+00
7.688497e-03,-1.489254e+00,-1.442522e+00,-1.048015e+00
7.698497e-03,-1.490105e+00,-1.420363e+00,-1.048525e+00
7.708497e-03,-1.490880e+00,-1.406401e+00,-1.048962e+00
7.718497e-03,-1.491578e+00,-1.400730e+00,-1.049324e+00
7.728497e-03,-1.492197e+00,-1.403412e+00,-1.049609e+00
7.738497e-03,-1.492738e+00,-1.414474e+00,-1.049818e+00
7.748497e-03,-1.493200e+00,-1.433912e+00,-1.049948e+00
7.758497e-03,-1.493582e+00,-1.461687e+00,-1.049999e+00
7.768497e-03,-1.493885e+00,-1.497727e+00,-1.049972e+00
7.778497e-03,-1.494110e+00,-1.541927e+00,-1.049865e+00
7.788497e-03,-1.494256e+00,-1.594149e+00,-1.049680e+00
7.798497e-03,-1.494326e+00,-1.654222e+00,-1.049418e+00
7.808497e-03,-1.494321e+00,-1.721945e+00,-1.049079e+00
7.818497e-03,-1.494242e+00,-1.797084e+00,-1.048664e+00
7.828497e-03,-1.494092e+00,-1.879377e+00,-1.048176e+00
7.838497e-03,-1.493872e+00,-1.968531e+00,-1.047616e+00
7.848497e-03,-1.493586e+00,-2.064229e+00,-1.046987e+00
7.858497e-03,-1.493235e+00,-2.166124e+00,-1.046291e+00
7.868497e-03,-1.492824e+00,-2.273848e+00,-1.045530e+00
7.878497e-03,-1.492354e+00,-2.387007e+00,-1.044708e+00
7.888497e-03,-1.491831e+00,-2.505188e+00,-1.043828e+00
7.898497e-03,-1.491257e+00,-2.627955e+00,-1.042893e+00
