Time,main.plant_node,main.setpoint,main.out
9.870000e-03,4.794802e+00,3.300000e+00,2.997761e+00
9.880000e-03,1.804228e+00,3.300000e+00,-2.988770e+00
9.890000e-03,4.792412e+00,3.300000e+00,2.992977e+00
9.900000e-03,1.806617e+00,3.300000e+00,-2.983989e+00
9.910000e-03,4.790026e+00,3.300000e+00,2.988199e+00
9.920000e-03,1.809002e+00,3.300000e+00,-2.979215e+00
9.930000e-03,4.787644e+00,3.300000e+00,2.983430e+00
9.940000e-03,1.811383e+00,3.300000e+00,-2.974449e+00
9.950000e-03,4.785266e+00,3.300000e+00,2.978668e+00
9.960000e-03,1.813761e+00,3.300000e+00,-2.969691e+00
9.970000e-03,4.782891e+00,3.300000e+00,2.973913e+00
9.980000e-03,1.816134e+00,3.300000e+00,-2.964941e+00
9.990000e-03,4.780520e+00,3.300000e+00,2.969166e+00
1.000000e-02,1.818504e+00,3.300000e+00,-2.960198e+00
1.001000e-02,4.778153e+00,3.300000e+00,2.964427e+00
1.002000e-02,1.820870e+00,3.300000e+00,-2.955462e+00
1.003000e-02,4.775790e+00,3.300000e+00,2.959696e+00
1.004000e-02,1.823232e+00,3.300000e+00,-2.950734e+00
1.005000e-02,4.773430e+00,3.300000e+00,2.954971e+00
1.006000e-02,1.825591e+00,3.300000e+00,-2.946014e+00
1.007000e-02,4.771075e+00,3.300000e+00,2.950255e+00
1.008000e-02,1.827946e+00,3.300000e+00,-2.941301e+00
1.009000e-02,4.768723e+00,3.300000e+00,2.945546e+00
1.010000e-02,1.830297e+00,3.300000e+00,-2.936596e+00
1.011000e-02,4.766375e+00,3.300000e+00,2.940844e+00
1.012000e-02,1.832644e+00,3.300000e+00,-2.931898e+00
1.013000e-02,4.764030e+00,3.300000e+00,2.936150e+00
1.014000e-02,1.834987e+00,3.300000e+00,-2.927208e+00
1.015000e-02,4.761689e+00,3.300000e+00,2.931464e+00
1.016000e-02,1.837327e+00,3.300000e+00,-2.922525e+00
1.017000e-02,4.759353e+00,3.300000e+00,2.926785e+00
1.018000e-02,1.839663e+00,3.300000e+00,-2.917850e+00
1.019000e-02,4.757019e+00,3.300000e+00,2.922113e+00
1.020000e-02,1.841995e+00,3.300000e+00,-2.913182e+00
1.021000e-02,4.754690e+00,3.300000e+00,2.917449e+00
1.022000e-02,1.844324e+00,3.300000e+00,-2.908522e+00
1.023000e-02,4.752364e+00,3.300000e+00,2.912793e+00
1.024000e-02,1.846648e+00,3.300000e+00,-2.903869e+00
1.025000e-02,4.750042e+00,3.300000e+00,2.908144e+00
1.026000e-02,1.848969e+00,3.300000e+00,-2.899224e+00
1.027000e-02,4.747724e+00,3.300000e+00,2.903502e+00
1.028000e-02,1.851287e+00,3.300000e+00,-2.894586e+00
1.029000e-02,4.745409e+00,3.300000e+00,2.898868e+00
1.030000e-02,1.853600e+00,3.300000e+00,-2.889955e+00
1.031000e-02,4.743098e+00,3.300000e+00,2.894241e+00
1.032000e-02,1.855910e+00,3.300000e+00,-2.885332e+00
1.033000e-02,4.740791e+00,3.300000e+00,2.889621e+00
1.034000e-02,1.858217e+00,3.300000e+00,-2.880716e+00
1.035000e-02,4.738487e+00,3.300000e+00,2.885009e+00
1.036000e-02,1.860519e+00,3.300000e+00,-2.876108e+00
1.037000e-02,4.736187e+00,3.300000e+00,2.880404e+00
1.038000e-02,1.862818e+00,3.300000e+00,-2.871507e+00
1.039000e-02,4.733891e+00,3.300000e+00,2.875807e+00
1.040000e-02,1.865113e+00,3.300000e+00,-2.866913e+00
1.041000e-02,4.731599e+00,3.300000e+00,2.871217e+00
1.042000e-02,1.867405e+00,3.300000e+00,-2.862326e+00
1.043000e-02,4.729310e+00,3.300000e+00,2.866634e+00
1.044000e-02,1.869693e+00,3.300000e+00,-2.857747e+00
1.045000e-02,4.727025e+00,3.300000e+00,2.862059e+00
1.046000e-02,1.871977e+00,3.300000e+00,-2.853176e+00
1.047000e-02,4.724743e+00,3.300000e+00,2.857491e+00
1.048000e-02,1.874258e+00,3.300000e+00,-2.848611e+00
1.049000e-02,4.722465e+00,3.300000e+00,2.852930e+00
1.050000e-02,1.876534e+00,3.300000e+00,-2.844054e+00
1.051000e-02,4.720191e+00,3.300000e+00,2.848377e+00
1.052000e-02,1.878808e+00,3.300000e+00,-2.839504e+00
1.053000e-02,4.717920e+00,3.300000e+00,2.843830e+00
1.054000e-02,1.881077e+00,3.300000e+00,-2.834962e+00
1.055000e-02,4.715653e+00,3.300000e+00,2.839291e+00
1.056000e-02,1.883343e+00,3.300000e+00,-2.830426e+00
1.057000e-02,4.713390e+00,3.300000e+00,2.834760e+00
1.058000e-02,1.885606e+00,3.300000e+00,-2.825898e+00
1.059000e-02,4.711130e+00,3.300000e+00,2.830235e+00
1.060000e-02,1.887865e+00,3.300000e+00,-2.821377e+00
1.061000e-02,4.708874e+00,3.300000e+00,2.825718e+00
1.062000e-02,1.890120e+00,3.300000e+00,-2.816864e+00
1.063000e-02,4.706621e+00,3.300000e+00,2.821208e+00
1.064000e-02,1.892372e+00,3.300000e+00,-2.812357e+00
1.065000e-02,4.704372e+00,3.300000e+00,2.816705e+00
1.066000e-02,1.894620e+00,3.300000e+00,-2.807858e+00
1.067000e-02,4.702127e+00,3.300000e+00,2.812210e+00
1.068000e-02,1.896864e+00,3.300000e+00,-2.803366e+00
1.069000e-02,4.699885e+00,3.300000e+00,2.807721e+00
1.070000e-02,1.899105e+00,3.300000e+00,-2.798881e+00
1.071000e-02,4.697647e+00,3.300000e+00,2.803240e+00
1.072000e-02,1.901342e+00,3.300000e+00,-2.794404e+00
1.073000e-02,4.695412e+00,3.300000e+00,2.798766e+00
1.074000e-02,1.903576e+00,3.300000e+00,-2.789933e+00
1.075000e-02,4.693181e+00,3.300000e+00,2.794299e+00
1.076000e-02,1.905806e+00,3.300000e+00,-2.785470e+00
1.077000e-02,4.690954e+00,3.300000e+00,2.789839e+00
1.078000e-02,1.908032e+00,3.300000e+00,-2.781014e+00
1.079000e-02,4.688730e+00,3.300000e+00,2.785386e+00
1.080000e-02,1.910255e+00,3.300000e+00,-2.776564e+00
1.081000e-02,4.686510e+00,3.300000e+00,2.780941e+00
1.082000e-02,1.912475e+00,3.300000e+00,-2.772122e+00
1.083000e-02,4.684293e+00,3.300000e+00,2.776502e+00
1.084000e-02,1.914691e+00,3.300000e+00,-2.767688e+00
1.085000e-02,4.682080e+00,3.300000e+00,2.772071e+00
1.086000e-02,1.916903e+00,3.300000e+00,-2.763260e+00
1.087000e-02,4.679870e+00,3.300000e+00,2.767647e+00
1.088000e-02,1.919112e+00,3.300000e+00,-2.758839e+00
1.089000e-02,4.677664e+00,3.300000e+00,2.763230e+00
1.090000e-02,1.921317e+00,3.300000e+00,-2.754425e+00
1.091000e-02,4.675461e+00,3.300000e+00,2.758819e+00
1.092000e-02,1.923519e+00,3.300000e+00,-2.750019e+00
1.093000e-02,4.673262e+00,3.300000e+00,2.754416e+00
1.094000e-02,1.925717e+00,3.300000e+00,-2.745619e+00
1.095000e-02,4.671066e+00,3.300000e+00,2.750020e+00
1.096000e-02,1.927912e+00,3.300000e+00,-2.741227e+00
1.097000e-02,4.668874e+00,3.300000e+00,2.745631e+00
1.098000e-02,1.930103e+00,3.300000e+00,-2.736841e+00
1.099000e-02,4.666685e+00,3.300000e+00,2.741249e+00
1.100000e-02,1.932291e+00,3.300000e+00,-2.732462e+00
1.101000e-02,4.664500e+00,3.300000e+00,2.736874e+00
1.102000e-02,1.934475e+00,3.300000e+00,-2.728091e+00
1.103000e-02,4.662319e+00,3.300000e+00,2.732506e+00
1.104000e-02,1.936656e+00,3.300000e+00,-2.723726e+00
1.105000e-02,4.660141e+00,3.300000e+00,2.728145e+00
1.106000e-02,1.938833e+00,3.300000e+00,-2.719369e+00
1.107000e-02,4.657966e+00,3.300000e+00,2.723791e+00
1.108000e-02,1.941007e+00,3.300000e+00,-2.715018e+00
1.109000e-02,4.655795e+00,3.300000e+00,2.719444e+00
1.110000e-02,1.943177e+00,3.300000e+00,-2.710675e+00
1.111000e-02,4.653627e+00,3.300000e+00,2.715104e+00
1.112000e-02,1.945344e+00,3.300000e+00,-2.706338e+00
1.113000e-02,4.651463e+00,3.300000e+00,2.710770e+00
1.114000e-02,1.947507e+00,3.300000e+00,-2.702008e+00
1.115000e-02,4.649302e+00,3.300000e+00,2.706444e+00
1.116000e-02,1.949667e+00,3.300000e+00,-2.697685e+00
1.117000e-02,4.647145e+00,3.300000e+00,2.702125e+00
1.118000e-02,1.951824e+00,3.300000e+00,-2.693369e+00
1.119000e-02,4.644991e+00,3.300000e+00,2.697812e+00
1.120000e-02,1.953977e+00,3.300000e+00,-2.689060e+00
1.121000e-02,4.642840e+00,3.300000e+00,2.693506e+00
1.122000e-02,1.956126e+00,3.300000e+00,-2.684758e+00
1.123000e-02,4.640693e+00,3.300000e+00,2.689208e+00
1.124000e-02,1.958272e+00,3.300000e+00,-2.680463e+00
1.125000e-02,4.638550e+00,3.300000e+00,2.684916e+00
1.126000e-02,1.960415e+00,3.300000e+00,-2.676174e+00
1.127000e-02,4.636409e+00,3.300000e+00,2.680631e+00
1.128000e-02,1.962554e+00,3.300000e+00,-2.671893e+00
1.129000e-02,4.634273e+00,3.300000e+00,2.676353e+00
1.130000e-02,1.964690e+00,3.300000e+00,-2.667618e+00
1.131000e-02,4.632139e+00,3.300000e+00,2.672081e+00
1.132000e-02,1.966823e+00,3.300000e+00,-2.663350e+00
1.133000e-02,4.630010e+00,3.300000e+00,2.667817e+00
1.134000e-02,1.968952e+00,3.300000e+00,-2.659089e+00
1.135000e-02,4.627883e+00,3.300000e+00,2.663559e+00
1.136000e-02,1.971077e+00,3.300000e+00,-2.654835e+00
1.137000e-02,4.625760e+00,3.300000e+00,2.659308e+00
1.138000e-02,1.973200e+00,3.300000e+00,-2.650587e+00
1.139000e-02,4.623640e+00,3.300000e+00,2.655064e+00
1.140000e-02,1.975319e+00,3.300000e+00,-2.646346e+00
1.141000e-02,4.621524e+00,3.300000e+00,2.650827e+00
1.142000e-02,1.977434e+00,3.300000e+00,-2.642112e+00
1.143000e-02,4.619411e+00,3.300000e+00,2.646596e+00
1.144000e-02,1.979546e+00,3.300000e+00,-2.637885e+00
1.145000e-02,4.617301e+00,3.300000e+00,2.642373e+00
1.146000e-02,1.981655e+00,3.300000e+00,-2.633665e+00
1.147000e-02,4.615195e+00,3.300000e+00,2.638155e+00
1.148000e-02,1.983760e+00,3.300000e+00,-2.629451e+00
1.149000e-02,4.613092e+00,3.300000e+00,2.633945e+00
1.150000e-02,1.985862e+00,3.300000e+00,-2.625244e+00
1.151000e-02,4.610993e+00,3.300000e+00,2.629742e+00
1.152000e-02,1.987961e+00,3.300000e+00,-2.621044e+00
1.153000e-02,4.608897e+00,3.300000e+00,2.625545e+00
1.154000e-02,1.990056e+00,3.300000e+00,-2.616851e+00
1.155000e-02,4.606804e+00,3.300000e+00,2.621355e+00
1.156000e-02,1.992148e+00,3.300000e+00,-2.612664e+00
1.157000e-02,4.604714e+00,3.300000e+00,2.617171e+00
1.158000e-02,1.994237e+00,3.300000e+00,-2.608484e+00
1.159000e-02,4.602628e+00,3.300000e+00,2.612994e+00
1.160000e-02,1.996322e+00,3.300000e+00,-2.604310e+00
1.161000e-02,4.600546e+00,3.300000e+00,2.608824e+00
1.162000e-02,1.998404e+00,3.300000e+00,-2.600143e+00
1.163000e-02,4.598466e+00,3.300000e+00,2.604661e+00
1.164000e-02,2.000482e+00,3.300000e+00,-2.595983e+00
1.165000e-02,4.596390e+00,3.300000e+00,2.600504e+00
1.166000e-02,2.002558e+00,3.300000e+00,-2.591830e+00
1.167000e-02,4.594317e+00,3.300000e+00,2.596354e+00
1.168000e-02,2.004630e+00,3.300000e+00,-2.587683e+00
1.169000e-02,4.592248e+00,3.300000e+00,2.592210e+00
1.170000e-02,2.006698e+00,3.300000e+00,-2.583543e+00
1.171000e-02,4.590182e+00,3.300000e+00,2.588074e+00
1.172000e-02,2.008764e+00,3.300000e+00,-2.579409e+00
1.173000e-02,4.588119e+00,3.300000e+00,2.583943e+00
1.174000e-02,2.010826e+00,3.300000e+00,-2.575282e+00
1.175000e-02,4.586059e+00,3.300000e+00,2.579820e+00
1.176000e-02,2.012884e+00,3.300000e+00,-2.571162e+00
1.177000e-02,4.584003e+00,3.300000e+00,2.575703e+00
1.178000e-02,2.014940e+00,3.300000e+00,-2.567048e+00
1.179000e-02,4.581950e+00,3.300000e+00,2.571592e+00
1.180000e-02,2.016992e+00,3.300000e+00,-2.562941e+00
1.181000e-02,4.579900e+00,3.300000e+00,2.567488e+00
1.182000e-02,2.019041e+00,3.300000e+00,-2.558840e+00
1.183000e-02,4.577854e+00,3.300000e+00,2.563391e+00
1.184000e-02,2.021087e+00,3.300000e+00,-2.554746e+00
1.185000e-02,4.575811e+00,3.300000e+00,2.559300e+00
1.186000e-02,2.023129e+00,3.300000e+00,-2.550659e+00
1.187000e-02,4.573771e+00,3.300000e+00,2.555216e+00
1.188000e-02,2.025168e+00,3.300000e+00,-2.546578e+00
1.189000e-02,4.571734e+00,3.300000e+00,2.551138e+00
1.190000e-02,2.027204e+00,3.300000e+00,-2.542503e+00
1.191000e-02,4.569701e+00,3.300000e+00,2.547067e+00
1.192000e-02,2.029236e+00,3.300000e+00,-2.538435e+00
1.193000e-02,4.567671e+00,3.300000e+00,2.543002e+00
1.194000e-02,2.031266e+00,3.300000e+00,-2.534374e+00
1.195000e-02,4.565644e+00,3.300000e+00,2.538944e+00
1.196000e-02,2.033292e+00,3.300000e+00,-2.530319e+00
1.197000e-02,4.563620e+00,3.300000e+00,2.534892e+00
1.198000e-02,2.035315e+00,3.300000e+00,-2.526270e+00
1.199000e-02,4.561600e+00,3.300000e+00,2.530847e+00
1.200000e-02,2.037334e+00,3.300000e+00,-2.522228e+00
1.201000e-02,4.559583e+00,3.300000e+00,2.526808e+00
1.202000e-02,2.039351e+00,3.300000e+00,-2.518192e+00
1.203000e-02,4.557569e+00,3.300000e+00,2.522775e+00
1.204000e-02,2.041364e+00,3.300000e+00,-2.514163e+00
1.205000e-02,4.555558e+00,3.300000e+00,2.518749e+00
1.206000e-02,2.043374e+00,3.300000e+00,-2.510141e+00
1.207000e-02,4.553550e+00,3.300000e+00,2.514730e+00
1.208000e-02,2.045381e+00,3.300000e+00,-2.506124e+00
1.209000e-02,4.551546e+00,3.300000e+00,2.510717e+00
1.210000e-02,2.047384e+00,3.300000e+00,-2.502114e+00
1.211000e-02,4.549545e+00,3.300000e+00,2.506710e+00
1.212000e-02,2.049385e+00,3.300000e+00,-2.498111e+00
1.213000e-02,4.547547e+00,3.300000e+00,2.502710e+00
1.214000e-02,2.051382e+00,3.300000e+00,-2.494114e+00
1.215000e-02,4.545552e+00,3.300000e+00,2.498716e+00
1.216000e-02,2.053376e+00,3.300000e+00,-2.490123e+00
1.217000e-02,4.543561e+00,3.300000e+00,2.494729e+00
1.218000e-02,2.055366e+00,3.300000e+00,-2.486139e+00
1.219000e-02,4.541572e+00,3.300000e+00,2.490748e+00
1.220000e-02,2.057354e+00,3.300000e+00,-2.482161e+00
1.221000e-02,4.539587e+00,3.300000e+00,2.486773e+00
1.222000e-02,2.059338e+00,3.300000e+00,-2.478189e+00
1.223000e-02,4.537605e+00,3.300000e+00,2.482804e+00
1.224000e-02,2.061320e+00,3.300000e+00,-2.474224e+00
1.225000e-02,4.535626e+00,3.300000e+00,2.478842e+00
1.226000e-02,2.063298e+00,3.300000e+00,-2.470265e+00
1.227000e-02,4.533651e+00,3.300000e+00,2.474887e+00
1.228000e-02,2.065273e+00,3.300000e+00,-2.466313e+00
1.229000e-02,4.531678e+00,3.300000e+00,2.470937e+00
1.230000e-02,2.067244e+00,3.300000e+00,-2.462367e+00
1.231000e-02,4.529709e+00,3.300000e+00,2.466994e+00
1.232000e-02,2.069213e+00,3.300000e+00,-2.458427e+00
1.233000e-02,4.527743e+00,3.300000e+00,2.463057e+00
1.234000e-02,2.071179e+00,3.300000e+00,-2.454493e+00
1.235000e-02,4.525780e+00,3.300000e+00,2.459127e+00
1.236000e-02,2.073141e+00,3.300000e+00,-2.450566e+00
1.237000e-02,4.523820e+00,3.300000e+00,2.455203e+00
1.238000e-02,2.075100e+00,3.300000e+00,-2.446644e+00
1.239000e-02,4.521863e+00,3.300000e+00,2.451285e+00
1.240000e-02,2.077056e+00,3.300000e+00,-2.442730e+00
1.241000e-02,4.519909e+00,3.300000e+00,2.447373e+00
1.242000e-02,2.079009e+00,3.300000e+00,-2.438821e+00
1.243000e-02,4.517959e+00,3.300000e+00,2.443468e+00
1.244000e-02,2.080959e+00,3.300000e+00,-2.434919e+00
1.245000e-02,4.516011e+00,3.300000e+00,2.439568e+00
1.246000e-02,2.082906e+00,3.300000e+00,-2.431023e+00
1.247000e-02,4.514067e+00,3.300000e+00,2.435675e+00
1.248000e-02,2.084849e+00,3.300000e+00,-2.427133e+00
1.249000e-02,4.512126e+00,3.300000e+00,2.431789e+00
1.250000e-02,2.086790e+00,3.300000e+00,-2.423249e+00
1.251000e-02,4.510187e+00,3.300000e+00,2.427908e+00
1.252000e-02,2.088727e+00,3.300000e+00,-2.419372e+00
1.253000e-02,4.508252e+00,3.300000e+00,2.424034e+00
1.254000e-02,2.090661e+00,3.300000e+00,-2.415501e+00
1.255000e-02,4.506321e+00,3.300000e+00,2.420166e+00
1.256000e-02,2.092592e+00,3.300000e+00,-2.411635e+00
1.257000e-02,4.504392e+00,3.300000e+00,2.416304e+00
1.258000e-02,2.094521e+00,3.300000e+00,-2.407777e+00
1.259000e-02,4.502466e+00,3.300000e+00,2.412448e+00
1.260000e-02,2.096446e+00,3.300000e+00,-2.403924e+00
1.261000e-02,4.500543e+00,3.300000e+00,2.408598e+00
1.262000e-02,2.098368e+00,3.300000e+00,-2.400077e+00
1.263000e-02,4.498624e+00,3.300000e+00,2.404755e+00
1.264000e-02,2.100286e+00,3.300000e+00,-2.396237e+00
1.265000e-02,4.496707e+00,3.300000e+00,2.400917e+00
1.266000e-02,2.102202e+00,3.300000e+00,-2.392403e+00
1.267000e-02,4.494794e+00,3.300000e+00,2.397086e+00
1.268000e-02,2.104115e+00,3.300000e+00,-2.388574e+00
1.269000e-02,4.492883e+00,3.300000e+00,2.393261e+00
1.270000e-02,2.106025e+00,3.300000e+00,-2.384752e+00
1.271000e-02,4.490976e+00,3.300000e+00,2.389442e+00
1.272000e-02,2.107931e+00,3.300000e+00,-2.380937e+00
1.273000e-02,4.489072e+00,3.300000e+00,2.385629e+00
1.274000e-02,2.109835e+00,3.300000e+00,-2.377127e+00
1.275000e-02,4.487170e+00,3.300000e+00,2.381822e+00
1.276000e-02,2.111736e+00,3.300000e+00,-2.373323e+00
1.277000e-02,4.485272e+00,3.300000e+00,2.378022e+00
1.278000e-02,2.113633e+00,3.300000e+00,-2.369525e+00
1.279000e-02,4.483377e+00,3.300000e+00,2.374227e+00
1.280000e-02,2.115528e+00,3.300000e+00,-2.365734e+00
1.281000e-02,4.481485e+00,3.300000e+00,2.370439e+00
1.282000e-02,2.117419e+00,3.300000e+00,-2.361948e+00
1.283000e-02,4.479596e+00,3.300000e+00,2.366656e+00
1.284000e-02,2.119308e+00,3.300000e+00,-2.358169e+00
1.285000e-02,4.477709e+00,3.300000e+00,2.362880e+00
1.286000e-02,2.121193e+00,3.300000e+00,-2.354395e+00
1.287000e-02,4.475826e+00,3.300000e+00,2.359109e+00
1.288000e-02,2.123075e+00,3.300000e+00,-2.350628e+00
1.289000e-02,4.473946e+00,3.300000e+00,2.355345e+00
1.290000e-02,2.124955e+00,3.300000e+00,-2.346866e+00
1.291000e-02,4.472069e+00,3.300000e+00,2.351586e+00
1.292000e-02,2.126831e+00,3.300000e+00,-2.343111e+00
1.293000e-02,4.470195e+00,3.300000e+00,2.347834e+00
1.294000e-02,2.128705e+00,3.300000e+00,-2.339362e+00
1.295000e-02,4.468324e+00,3.300000e+00,2.344088e+00
1.296000e-02,2.130575e+00,3.300000e+00,-2.335618e+00
1.297000e-02,4.466456e+00,3.300000e+00,2.340347e+00
1.298000e-02,2.132442e+00,3.300000e+00,-2.331881e+00
1.299000e-02,4.464591e+00,3.300000e+00,2.336613e+00
1.300000e-02,2.134307e+00,3.300000e+00,-2.328149e+00
1.301000e-02,4.462729e+00,3.300000e+00,2.332884e+00
1.302000e-02,2.136168e+00,3.300000e+00,-2.324424e+00
1.303000e-02,4.460869e+00,3.300000e+00,2.329162e+00
1.304000e-02,2.138027e+00,3.300000e+00,-2.320704e+00
1.305000e-02,4.459013e+00,3.300000e+00,2.325445e+00
1.306000e-02,2.139882e+00,3.300000e+00,-2.316991e+00
1.307000e-02,4.457160e+00,3.300000e+00,2.321735e+00
1.308000e-02,2.141735e+00,3.300000e+00,-2.313283e+00
1.309000e-02,4.455310e+00,3.300000e+00,2.318030e+00
1.310000e-02,2.143585e+00,3.300000e+00,-2.309582e+00
1.311000e-02,4.453462e+00,3.300000e+00,2.314331e+00
1.312000e-02,2.145431e+00,3.300000e+00,-2.305886e+00
1.313000e-02,4.451618e+00,3.300000e+00,2.310638e+00
1.314000e-02,2.147275e+00,3.300000e+00,-2.302196e+00
1.315000e-02,4.449777e+00,3.300000e+00,2.306951e+00
1.316000e-02,2.149116e+00,3.300000e+00,-2.298512e+00
1.317000e-02,4.447938e+00,3.300000e+00,2.303270e+00
1.318000e-02,2.150953e+00,3.300000e+00,-2.294834e+00
1.319000e-02,4.446103e+00,3.300000e+00,2.299595e+00
1.320000e-02,2.152788e+00,3.300000e+00,-2.291161e+00
1.321000e-02,4.444270e+00,3.300000e+00,2.295926e+00
1.322000e-02,2.154620e+00,3.300000e+00,-2.287495e+00
1.323000e-02,4.442440e+00,3.300000e+00,2.292262e+00
1.324000e-02,2.156449e+00,3.300000e+00,-2.283835e+00
1.325000e-02,4.440614e+00,3.300000e+00,2.288605e+00
1.326000e-02,2.158275e+00,3.300000e+00,-2.280180e+00
1.327000e-02,4.438790e+00,3.300000e+00,2.284953e+00
1.328000e-02,2.160099e+00,3.300000e+00,-2.276531e+00
1.329000e-02,4.436969e+00,3.300000e+00,2.281307e+00
1.330000e-02,2.161919e+00,3.300000e+00,-2.272888e+00
1.331000e-02,4.435151e+00,3.300000e+00,2.277667e+00
1.332000e-02,2.163736e+00,3.300000e+00,-2.269251e+00
1.333000e-02,4.433336e+00,3.300000e+00,2.274033e+00
1.334000e-02,2.165551e+00,3.300000e+00,-2.265620e+00
1.335000e-02,4.431524e+00,3.300000e+00,2.270404e+00
1.336000e-02,2.167362e+00,3.300000e+00,-2.261994e+00
1.337000e-02,4.429714e+00,3.300000e+00,2.266782e+00
1.338000e-02,2.169171e+00,3.300000e+00,-2.258374e+00
1.339000e-02,4.427908e+00,3.300000e+00,2.263165e+00
1.340000e-02,2.170977e+00,3.300000e+00,-2.254760e+00
1.341000e-02,4.426104e+00,3.300000e+00,2.259554e+00
1.342000e-02,2.172780e+00,3.300000e+00,-2.251152e+00
1.343000e-02,4.424304e+00,3.300000e+00,2.255949e+00
1.344000e-02,2.174580e+00,3.300000e+00,-2.247550e+00
1.345000e-02,4.422506e+00,3.300000e+00,2.252349e+00
1.346000e-02,2.176377e+00,3.300000e+00,-2.243953e+00
1.347000e-02,4.420711e+00,3.300000e+00,2.248755e+00
1.348000e-02,2.178171e+00,3.300000e+00,-2.240362e+00
1.349000e-02,4.418919e+00,3.300000e+00,2.245167e+00
1.350000e-02,2.179962e+00,3.300000e+00,-2.236777e+00
1.351000e-02,4.417130e+00,3.300000e+00,2.241585e+00
1.352000e-02,2.181751e+00,3.300000e+00,-2.233197e+00
1.353000e-02,4.415344e+00,3.300000e+00,2.238008e+00
1.354000e-02,2.183536e+00,3.300000e+00,-2.229624e+00
1.355000e-02,4.413560e+00,3.300000e+00,2.234437e+00
1.356000e-02,2.185319e+00,3.300000e+00,-2.226056e+00
1.357000e-02,4.411780e+00,3.300000e+00,2.230872e+00
1.358000e-02,2.187099e+00,3.300000e+00,-2.222493e+00
1.359000e-02,4.410002e+00,3.300000e+00,2.227313e+00
1.360000e-02,2.188876e+00,3.300000e+00,-2.218937e+00
1.361000e-02,4.408227e+00,3.300000e+00,2.223759e+00
1.362000e-02,2.190651e+00,3.300000e+00,-2.215386e+00
1.363000e-02,4.406455e+00,3.300000e+00,2.220211e+00
1.364000e-02,2.192422e+00,3.300000e+00,-2.211840e+00
1.365000e-02,4.404686e+00,3.300000e+00,2.216668e+00
1.366000e-02,2.194191e+00,3.300000e+00,-2.208301e+00
1.367000e-02,4.402919e+00,3.300000e+00,2.213131e+00
1.368000e-02,2.195957e+00,3.300000e+00,-2.204767e+00
1.369000e-02,4.401156e+00,3.300000e+00,2.209600e+00
1.370000e-02,2.197720e+00,3.300000e+00,-2.201238e+00
1.371000e-02,4.399395e+00,3.300000e+00,2.206075e+00
1.372000e-02,2.199480e+00,3.300000e+00,-2.197716e+00
1.373000e-02,4.397637e+00,3.300000e+00,2.202555e+00
1.374000e-02,2.201237e+00,3.300000e+00,-2.194199e+00
1.375000e-02,4.395882e+00,3.300000e+00,2.199041e+00
1.376000e-02,2.202992e+00,3.300000e+00,-2.190687e+00
1.377000e-02,4.394129e+00,3.300000e+00,2.195532e+00
1.378000e-02,2.204743e+00,3.300000e+00,-2.187181e+00
1.379000e-02,4.392380e+00,3.300000e+00,2.192029e+00
1.380000e-02,2.206492e+00,3.300000e+00,-2.183681e+00
1.381000e-02,4.390633e+00,3.300000e+00,2.188532e+00
1.382000e-02,2.208238e+00,3.300000e+00,-2.180187e+00
1.383000e-02,4.388889e+00,3.300000e+00,2.185040e+00
1.384000e-02,2.209982e+00,3.300000e+00,-2.176698e+00
1.385000e-02,4.387148e+00,3.300000e+00,2.181554e+00
1.386000e-02,2.211722e+00,3.300000e+00,-2.173214e+00
1.387000e-02,4.385410e+00,3.300000e+00,2.178073e+00
1.388000e-02,2.213460e+00,3.300000e+00,-2.169736e+00
1.389000e-02,4.383674e+00,3.300000e+00,2.174598e+00
1.390000e-02,2.215195e+00,3.300000e+00,-2.166264e+00
1.391000e-02,4.381941e+00,3.300000e+00,2.171128e+00
1.392000e-02,2.216927e+00,3.300000e+00,-2.162797e+00
1.393000e-02,4.380211e+00,3.300000e+00,2.167664e+00
1.394000e-02,2.218657e+00,3.300000e+00,-2.159336e+00
1.395000e-02,4.378484e+00,3.300000e+00,2.164206e+00
1.396000e-02,2.220384e+00,3.300000e+00,-2.155880e+00
1.397000e-02,4.376759e+00,3.300000e+00,2.160753e+00
1.398000e-02,2.222107e+00,3.300000e+00,-2.152430e+00
1.399000e-02,4.375038e+00,3.300000e+00,2.157305e+00
1.400000e-02,2.223829e+00,3.300000e+00,-2.148985e+00
1.401000e-02,4.373319e+00,3.300000e+00,2.153863e+00
1.402000e-02,2.225547e+00,3.300000e+00,-2.145546e+00
1.403000e-02,4.371602e+00,3.300000e+00,2.150427e+00
1.404000e-02,2.227263e+00,3.300000e+00,-2.142112e+00
1.405000e-02,4.369889e+00,3.300000e+00,2.146996e+00
1.406000e-02,2.228976e+00,3.300000e+00,-2.138684e+00
1.407000e-02,4.368178e+00,3.300000e+00,2.143570e+00
1.408000e-02,2.230686e+00,3.300000e+00,-2.135261e+00
1.409000e-02,4.366470e+00,3.300000e+00,2.140150e+00
1.410000e-02,2.232393e+00,3.300000e+00,-2.131844e+00
1.411000e-02,4.364765e+00,3.300000e+00,2.136736e+00
1.412000e-02,2.234098e+00,3.300000e+00,-2.128432e+00
1.413000e-02,4.363062e+00,3.300000e+00,2.133327e+00
1.414000e-02,2.235800e+00,3.300000e+00,-2.125026e+00
1.415000e-02,4.361362e+00,3.300000e+00,2.129923e+00
1.416000e-02,2.237500e+00,3.300000e+00,-2.121625e+00
